# Time-averaged data for fix myat2
# TimeStep v_density
3000 0.0187089
4000 0.0233861
5000 0.016955
6000 0.0181243
7000 0.0181243
8000 0.015201
9000 0.0210475
10000 0.0187089
11000 0.0163703
12000 0.0233861
13000 0.0175396
14000 0.0146163
15000 0.0175396
16000 0.0204629
17000 0.0204629
18000 0.0233861
19000 0.0198782
20000 0.0146163
21000 0.0210475
22000 0.0181243
23000 0.0222168
24000 0.0175396
25000 0.013447
26000 0.0175396
27000 0.0175396
28000 0.0175396
29000 0.0187089
30000 0.0198782
31000 0.0163703
32000 0.0198782
33000 0.0146163
34000 0.0204629
35000 0.0233861
36000 0.0187089
37000 0.0128624
38000 0.0192936
39000 0.0146163
40000 0.0204629
41000 0.0181243
42000 0.016955
43000 0.0204629
44000 0.0175396
45000 0.0146163
46000 0.0181243
47000 0.0228015
48000 0.0216322
49000 0.016955
50000 0.0157856
51000 0.0163703
52000 0.0122777
53000 0.016955
54000 0.0181243
55000 0.0204629
56000 0.0157856
57000 0.0175396
58000 0.0163703
59000 0.0198782
60000 0.0181243
61000 0.0210475
62000 0.015201
63000 0.0140317
64000 0.0163703
65000 0.0140317
66000 0.015201
67000 0.0157856
68000 0.013447
69000 0.015201
70000 0.0222168
71000 0.0175396
72000 0.0192936
73000 0.0198782
74000 0.0140317
75000 0.0222168
76000 0.0204629
77000 0.0204629
78000 0.0216322
79000 0.0181243
80000 0.0210475
81000 0.0210475
82000 0.0233861
83000 0.015201
84000 0.0163703
85000 0.0210475
86000 0.0257248
87000 0.0175396
88000 0.0239708
89000 0.016955
90000 0.0122777
91000 0.0187089
92000 0.0157856
93000 0.0198782
94000 0.0192936
95000 0.0239708
96000 0.0187089
97000 0.0140317
98000 0.0222168
99000 0.0228015
100000 0.0204629
101000 0.0198782
102000 0.0192936
103000 0.0128624
104000 0.0163703
105000 0.0187089
106000 0.0251401
107000 0.0228015
108000 0.015201
109000 0.0198782
110000 0.0228015
111000 0.015201
112000 0.0111084
