# Time-averaged data for fix myat3
# TimeStep c_press
3000 16.7948
4000 15.3544
5000 13.1932
6000 15.0773
7000 15.2876
8000 19.3856
9000 15.6352
10000 12.9832
11000 15.6763
12000 13.1483
13000 14.8806
14000 13.9181
15000 15.8631
16000 16.9239
17000 18.9576
18000 13.6052
19000 15.7202
20000 12.4277
21000 16.963
22000 17.0821
23000 17.5142
24000 16.4951
25000 14.5371
26000 16.5015
27000 17.8761
28000 15.9993
29000 16.499
30000 14.6606
31000 18.3846
32000 13.0125
33000 14.9301
34000 13.7608
35000 17.1769
36000 13.3198
37000 15.296
38000 17.517
39000 17.7824
40000 15.4843
41000 16.0712
42000 15.0247
43000 17.0358
44000 15.3204
45000 12.2744
46000 16.0059
47000 16.0502
48000 17.8058
49000 17.8357
50000 17.9849
51000 15.3733
52000 17.4303
53000 12.9555
54000 14.9972
55000 14.9429
56000 17.2972
57000 17.6144
58000 15.3042
59000 16.4632
60000 15.8279
61000 17.0974
62000 16.5015
63000 17.3501
64000 16.6259
65000 12.9537
66000 18.2119
67000 16.9673
68000 16.3805
69000 16.6155
70000 14.1767
71000 13.1058
72000 17.0234
73000 16.2253
74000 15.3949
75000 19.0103
76000 16.2591
77000 15.2125
78000 14.869
79000 17.8382
80000 17.8496
81000 15.2124
82000 14.6537
83000 16.6709
84000 14.7028
85000 14.6339
86000 18.7853
87000 14.4145
88000 16.3268
89000 16.9295
90000 24.6255
91000 17.1734
92000 14.6557
93000 18.6746
94000 16.6782
95000 18.3084
96000 21.3734
97000 15.1438
98000 17.051
99000 15.1853
100000 13.8275
101000 16.9206
102000 16.9926
103000 13.6716
104000 14.2404
105000 16.6963
106000 14.5166
107000 16.717
108000 15.6401
109000 18.7087
110000 16.5667
111000 14.5999
112000 16.3933
113000 16.7884
114000 16.4964
115000 17.2964
116000 16.9749
117000 17.7021
118000 16.1791
119000 17.5849
120000 13.1829
121000 16.6529
122000 14.0374
123000 15.6844
124000 17.1406
125000 14.4193
126000 17.634
127000 14.9452
128000 16.9395
129000 16.7658
130000 15.4023
131000 17.9673
132000 14.7804
133000 15.2225
134000 21.7116
135000 17.6642
136000 14.543
137000 13.8092
138000 13.086
139000 15.7887
140000 16.3406
141000 15.7638
142000 15.3779
143000 16.7781
144000 15.4973
145000 16.0709
146000 17.9994
147000 15.3265
148000 14.2903
149000 17.909
150000 16.9379
151000 18.1465
152000 13.4289
153000 18.222
154000 16.1072
155000 16.3292
156000 17.9419
157000 16.563
158000 15.939
159000 20.9501
160000 17.1886
161000 14.1924
162000 19.5406
163000 16.0649
164000 16.4804
165000 16.9711
166000 14.4494
167000 16.3051
168000 18.0695
169000 14.357
170000 16.2439
171000 15.218
172000 14.4348
173000 15.2161
174000 13.7419
175000 17.659
176000 14.1856
177000 17.4485
178000 17.3614
179000 17.5414
180000 16.6608
181000 18.3537
182000 17.1452
183000 15.6067
184000 19.3649
185000 14.8387
186000 19.3971
187000 15.9893
188000 14.7159
189000 17.5775
190000 16.6963
191000 15.5395
192000 15.3165
193000 14.7949
194000 16.654
195000 16.2411
196000 15.5719
197000 16.9575
198000 16.6539
199000 14.5496
200000 17.3914
201000 14.1349
202000 17.7809
203000 15.5558
204000 17.0852
205000 13.3106
206000 17.6469
207000 19.0493
208000 13.5725
209000 18.0185
210000 14.6016
211000 18.5788
212000 15.9678
213000 15.9887
214000 15.6978
215000 17.7252
216000 16.1718
217000 15.8364
218000 16.1022
219000 15.7693
220000 16.6152
221000 17.4522
222000 15.9485
223000 18.3669
224000 15.8598
225000 15.5286
226000 16.8376
227000 16.5115
228000 20.5069
229000 11.8707
230000 16.1435
231000 15.1391
232000 14.4538
233000 14.3305
234000 15.3287
235000 17.2211
236000 9.04083
237000 13.3247
238000 16.4247
239000 14.3191
240000 19.1741
241000 15.8671
242000 12.3949
243000 15.2915
244000 17.6337
245000 17.8154
246000 18.0791
247000 16.5679
248000 16.1098
249000 16.408
250000 16.1605
251000 19.3205
252000 17.6702
253000 12.9192
254000 15.205
255000 15.1733
256000 16.187
257000 20.0472
258000 16.4885
259000 16.3835
260000 13.8951
261000 16.9903
262000 14.3919
263000 16.8466
264000 17.9193
265000 17.0261
266000 15.1253
267000 16.259
268000 13.5302
269000 15.3784
270000 15.8793
271000 16.4168
272000 12.7821
273000 17.2582
274000 14.3859
275000 17.9207
276000 16.5744
277000 16.4177
278000 15.8489
279000 18.28
280000 13.0017
281000 13.9939
282000 14.0491
283000 15.398
284000 15.4224
285000 19.5085
286000 17.7574
287000 15.6093
288000 19.8455
289000 17.5226
290000 16.6419
291000 18.9716
292000 17.422
293000 14.1711
294000 19.0046
295000 19.1921
296000 15.2923
297000 13.3482
298000 15.5004
299000 17.6838
300000 14.8091
301000 15.1208
302000 12.3795
303000 15.2878
304000 17.4339
305000 16.2245
306000 18.1599
307000 17.3536
308000 13.8977
309000 16.0928
310000 12.8482
311000 15.891
312000 14.9931
313000 14.6712
314000 13.4554
315000 16.4387
316000 15.2411
317000 18.9757
318000 16.0955
319000 8.58377
320000 14.9033
321000 17.2703
322000 15.6628
323000 14.1085
324000 13.2624
325000 17.4587
326000 12.7608
327000 17.2115
328000 13.6218
329000 14.9178
330000 17.9259
331000 15.1314
332000 16.8163
333000 16.5337
334000 15.4466
335000 15.5734
336000 16.9283
337000 15.9749
338000 17.1271
339000 11.6136
340000 17.8076
341000 15.6361
342000 13.4624
343000 16.4728
344000 15.1795
345000 16.3927
346000 14.721
347000 18.7022
348000 14.6882
349000 16.242
350000 16.9711
351000 15.5352
352000 17.192
353000 14.6763
354000 18.213
355000 16.6736
356000 16.9697
357000 14.4588
358000 16.1402
359000 16.842
360000 17.9514
361000 16.9979
362000 16.1668
363000 14.7925
364000 17.9401
365000 20.491
366000 17.7169
367000 15.199
368000 15.4163
369000 15.5924
370000 20.5754
371000 14.2752
372000 15.2632
373000 14.7742
374000 14.9706
375000 17.3144
376000 12.4858
377000 13.9553
378000 13.0441
379000 15.5139
380000 12.8706
381000 17.2532
382000 15.6756
383000 16.5069
384000 19.7031
385000 15.4629
386000 14.7483
387000 14.124
388000 17.5128
389000 15.2099
390000 17.7116
391000 18.7823
392000 19.6713
393000 13.7539
394000 13.1934
395000 19.4481
396000 13.6623
397000 17.8849
398000 16.0532
399000 15.816
400000 16.4533
401000 17.502
402000 16.6812
403000 14.0056
404000 14.0382
405000 14.046
406000 14.4587
407000 14.141
408000 15.9264
409000 16.6761
410000 15.6271
411000 13.3073
412000 15.4286
413000 17.4032
414000 13.0247
415000 17.6916
416000 14.9922
417000 15.1307
418000 16.3245
419000 17.8749
420000 13.4199
421000 19.0945
422000 12.73
423000 13.9473
424000 15.7382
425000 14.7096
426000 16.7794
427000 13.4452
428000 14.0079
429000 17.972
430000 16.8836
431000 16.221
432000 17.7164
433000 15.1809
434000 18.8694
435000 12.9005
436000 17.8586
437000 15.064
438000 14.546
439000 17.6916
440000 19.9519
441000 15.0216
442000 14.062
443000 16.6256
444000 7.82405
445000 14.7146
446000 16.1679
447000 23.4892
448000 14.8193
449000 19.1162
450000 17.0691
451000 16.6548
452000 17.1115
453000 18.6458
454000 17.1747
455000 14.3982
456000 16.2654
457000 16.0906
458000 17.1804
459000 16.9449
460000 15.4226
461000 15.9336
462000 17.4519
463000 15.5333
464000 13.9239
465000 13.5736
466000 14.8164
467000 16.3645
468000 16.3506
469000 16.1023
470000 15.1418
471000 16.1706
472000 15.1095
473000 15.2021
474000 15.2332
475000 14.4687
476000 16.3107
477000 12.3247
478000 13.4194
479000 11.6133
480000 14.6278
481000 16.8605
482000 15.157
483000 14.3096
484000 16.9555
485000 15.304
486000 14.63
487000 14.3861
488000 17.7299
489000 18.1703
490000 14.902
491000 17.1048
492000 16.1592
493000 14.6033
494000 16.9069
495000 16.4482
496000 16.0119
497000 15.9836
498000 15.3792
499000 17.8389
500000 15.8844
501000 14.6847
502000 16.3007
503000 13.8186
504000 15.4825
505000 17.4742
506000 21.1768
507000 17.2591
508000 16.3332
509000 15.0688
510000 14.0199
511000 17.8701
512000 16.3832
513000 15.1345
514000 16.2281
515000 16.1132
516000 16.8188
517000 16.1021
518000 15.9395
519000 16.4376
520000 18.1673
521000 15.5465
522000 14.5845
523000 16.1727
524000 15.4492
525000 20.9569
526000 17.1561
527000 18.0456
528000 15.4343
529000 12.3488
530000 16.4718
531000 17.1424
532000 14.2759
533000 17.2963
534000 16.4871
535000 17.1561
536000 16.1233
537000 15.0401
538000 16.2297
539000 17.1758
540000 13.8922
541000 16.2231
542000 15.74
543000 16.8539
544000 16.5958
545000 13.1294
546000 10.636
547000 17.6747
548000 16.001
549000 17.1167
550000 14.7585
551000 17.8512
552000 17.0897
553000 15.5051
554000 14.9429
555000 17.8119
556000 16.1485
557000 17.166
558000 14.9826
559000 16.7248
560000 17.4306
561000 14.1868
562000 16.1046
563000 18.8836
564000 14.9327
565000 17.2968
566000 17.1584
567000 15.174
568000 19.5891
569000 17.8569
570000 17.3387
571000 12.5987
572000 17.9234
573000 14.5683
574000 16.9829
575000 18.1056
576000 14.5879
577000 20.0957
578000 17.5409
579000 12.4679
580000 15.6906
581000 15.9867
582000 15.4308
583000 17.4977
584000 16.7454
585000 20.0635
586000 21.4226
587000 19.306
588000 16.4498
589000 17.2056
590000 17.653
591000 16.8639
592000 11.3024
593000 12.3593
594000 18.191
595000 16.1758
596000 17.4709
597000 13.2257
598000 15.0413
599000 16.6296
600000 17.2037
601000 16.453
602000 16.3564
603000 14.9435
604000 15.3391
605000 17.2488
606000 16.9518
607000 13.3318
608000 15.3122
609000 15.3238
610000 17.7637
611000 17.3834
612000 19.363
613000 17.1973
614000 15.8721
615000 17.3454
616000 14.6816
617000 15.3073
618000 14.3686
619000 16.3265
620000 14.7456
621000 16.2779
622000 17.1226
623000 16.7722
624000 15.5525
625000 15.2218
626000 18.1593
627000 15.0214
628000 18.1272
629000 14.8038
630000 18.409
631000 13.9068
632000 16.8488
633000 20.7272
634000 16.656
635000 14.6328
636000 15.7501
637000 17.2057
638000 14.3713
639000 17.753
640000 14.861
641000 15.8383
642000 16.4163
643000 17.9935
644000 15.0047
645000 15.204
646000 14.1765
647000 15.9344
648000 14.735
649000 18.6265
650000 17.8559
651000 12.3888
652000 15.9586
653000 18.9957
654000 15.1666
