# Time-averaged data for fix myat2
# TimeStep v_density
3000 0.13564
4000 0.102899
5000 0.0795129
6000 0.0982218
7000 0.0561267
8000 0.107576
9000 0.0841901
10000 0.116931
11000 0.0795129
12000 0.0795129
13000 0.0420951
14000 0.112253
15000 0.102899
16000 0.060804
17000 0.0701584
18000 0.0888673
19000 0.107576
20000 0.0888673
21000 0.102899
22000 0.140317
23000 0.107576
24000 0.102899
25000 0.0982218
26000 0.060804
27000 0.0888673
28000 0.130962
29000 0.0748357
30000 0.0654812
31000 0.102899
32000 0.0982218
33000 0.0561267
34000 0.0795129
35000 0.126285
36000 0.0888673
37000 0.107576
38000 0.107576
39000 0.0420951
40000 0.0748357
41000 0.0935446
42000 0.126285
43000 0.102899
44000 0.0795129
45000 0.116931
46000 0.182412
47000 0.107576
48000 0.0841901
49000 0.0841901
50000 0.0795129
51000 0.126285
52000 0.0701584
53000 0.126285
54000 0.0982218
55000 0.140317
56000 0.0561267
57000 0.130962
58000 0.0935446
59000 0.0841901
60000 0.0982218
61000 0.130962
62000 0.107576
63000 0.0701584
64000 0.0654812
65000 0.0888673
66000 0.0888673
67000 0.130962
68000 0.0935446
69000 0.0420951
70000 0.130962
71000 0.0888673
72000 0.0795129
73000 0.0514495
74000 0.0935446
75000 0.0748357
76000 0.102899
77000 0.116931
78000 0.116931
79000 0.0561267
80000 0.107576
81000 0.144994
82000 0.0841901
83000 0.16838
84000 0.112253
85000 0.0935446
86000 0.0841901
87000 0.0654812
88000 0.116931
89000 0.130962
90000 0.0982218
91000 0.0935446
92000 0.0748357
93000 0.126285
94000 0.159026
95000 0.060804
96000 0.13564
97000 0.0748357
98000 0.130962
99000 0.112253
100000 0.130962
101000 0.107576
102000 0.116931
103000 0.112253
104000 0.149671
105000 0.0888673
106000 0.121608
107000 0.0561267
108000 0.121608
109000 0.140317
110000 0.060804
111000 0.13564
112000 0.107576
113000 0.0935446
114000 0.102899
115000 0.0935446
116000 0.0935446
117000 0.0841901
118000 0.0888673
119000 0.130962
120000 0.116931
121000 0.0748357
122000 0.0701584
123000 0.0935446
124000 0.0795129
125000 0.121608
126000 0.107576
127000 0.130962
128000 0.116931
129000 0.0935446
130000 0.102899
131000 0.102899
132000 0.0935446
133000 0.0982218
134000 0.140317
135000 0.144994
136000 0.0935446
137000 0.107576
138000 0.121608
139000 0.0982218
140000 0.0701584
141000 0.121608
142000 0.102899
143000 0.102899
144000 0.112253
145000 0.112253
146000 0.159026
147000 0.0795129
148000 0.159026
149000 0.0748357
150000 0.126285
151000 0.0935446
152000 0.130962
153000 0.159026
154000 0.102899
155000 0.0654812
156000 0.0748357
157000 0.0748357
158000 0.0561267
159000 0.0701584
160000 0.107576
161000 0.126285
162000 0.0748357
163000 0.107576
164000 0.121608
165000 0.0748357
166000 0.0748357
167000 0.060804
168000 0.0888673
169000 0.149671
170000 0.116931
171000 0.0982218
172000 0.130962
173000 0.0701584
174000 0.0701584
175000 0.149671
176000 0.140317
177000 0.0982218
178000 0.0795129
179000 0.0654812
180000 0.102899
181000 0.102899
182000 0.0654812
183000 0.0795129
184000 0.0561267
185000 0.144994
186000 0.0982218
187000 0.0654812
188000 0.0841901
189000 0.0748357
190000 0.0420951
191000 0.0748357
