# Time-averaged data for fix myat2
# TimeStep v_density
3000 0.00350792
4000 0.000584654
5000 0.00175396
6000 0.00175396
7000 0.00116931
8000 0.00233861
9000 0.000584654
10000 0.000584654
11000 0.00116931
12000 0.00175396
13000 0.00175396
14000 0.00233861
15000 0.00233861
16000 0.00292327
17000 0.00116931
18000 0.00116931
19000 0.00233861
20000 0.00116931
21000 0.00116931
22000 0.00175396
23000 0.00175396
24000 0.000584654
25000 0.00116931
26000 0.00175396
27000 0.000584654
28000 0.00292327
29000 0.00175396
30000 0.00233861
31000 0.00175396
32000 0.00175396
33000 0.00292327
34000 0.00116931
35000 0.00116931
36000 0.00116931
37000 0.00116931
38000 0.000584654
39000 0.00116931
40000 0.00175396
41000 0.000584654
42000 0.00116931
43000 0.000584654
44000 0.00116931
45000 0.000584654
46000 0.00116931
47000 0.00233861
48000 0.00116931
49000 0.00175396
50000 0.00116931
51000 0.00233861
52000 0.000584654
53000 0.000584654
54000 0.000584654
55000 0.00175396
56000 0.00175396
57000 0.000584654
58000 0.00175396
59000 0.00175396
60000 0.00175396
61000 0.00175396
62000 0.00116931
63000 0.00175396
64000 0.00116931
65000 0.00116931
66000 0.00116931
67000 0.000584654
68000 0.00175396
69000 0.000584654
70000 0.00175396
71000 0.00175396
72000 0.000584654
73000 0.00175396
74000 0.000584654
75000 0.00233861
76000 0.00175396
77000 0.00175396
78000 0.00116931
79000 0.00116931
80000 0.00116931
81000 0.000584654
82000 0.00175396
83000 0.00116931
84000 0.000584654
85000 0.00175396
86000 0.00116931
87000 0.00116931
88000 0.00175396
89000 0.00116931
90000 0.00116931
91000 0.00116931
92000 0.000584654
93000 0.000584654
94000 0.00116931
95000 0.00116931
96000 0.00175396
97000 0.000584654
98000 0.00116931
99000 0.00233861
100000 0.00116931
101000 0.00175396
102000 0.00116931
103000 0.00292327
104000 0.000584654
105000 0.000584654
106000 0.00175396
107000 0.000584654
108000 0.00233861
109000 0.00116931
110000 0.000584654
111000 0.00175396
112000 0.000584654
113000 0.00175396
114000 0.00233861
115000 0.00116931
116000 0.00175396
117000 0.00116931
118000 0.00292327
119000 0.00233861
120000 0.00175396
121000 0.00175396
122000 0.00116931
123000 0.00233861
124000 0.00116931
125000 0.000584654
126000 0.00175396
127000 0.000584654
128000 0.000584654
129000 0.000584654
130000 0.000584654
131000 0.000584654
132000 0.00116931
133000 0.00292327
134000 0.000584654
135000 0.00233861
136000 0.00292327
137000 0.00175396
138000 0.00233861
139000 0.000584654
140000 0.00116931
141000 0.00175396
142000 0.00116931
143000 0.00116931
144000 0.000584654
145000 0.00116931
146000 0.00116931
147000 0.00175396
148000 0.000584654
149000 0.000584654
150000 0.00175396
151000 0.000584654
152000 0.00175396
153000 0.000584654
154000 0.000584654
155000 0.00116931
156000 0.000584654
157000 0.00175396
158000 0.00175396
159000 0.000584654
160000 0.00175396
161000 0.00116931
162000 0.00292327
163000 0.00116931
164000 0.000584654
165000 0.00175396
166000 0.000584654
167000 0.00233861
168000 0.000584654
169000 0.00292327
170000 0.000584654
171000 0.00116931
172000 0.00116931
173000 0.00175396
174000 0.000584654
175000 0.00175396
176000 0.000584654
177000 0.00175396
178000 0.00116931
179000 0.000584654
180000 0.00175396
181000 0.00233861
182000 0.00116931
183000 0.00175396
184000 0.00116931
185000 0.00116931
186000 0.00233861
187000 0.00116931
188000 0.000584654
189000 0.00116931
190000 0.000584654
191000 0.000584654
192000 0.00233861
193000 0.00116931
194000 0.000584654
195000 0.00175396
196000 0.000584654
197000 0.000584654
198000 0.000584654
199000 0.000584654
200000 0.000584654
201000 0.000584654
202000 0.00116931
203000 0.00233861
204000 0.000584654
205000 0.00175396
206000 0.000584654
207000 0.00116931
208000 0.00175396
209000 0.000584654
210000 0.000584654
211000 0.00233861
212000 0.00292327
213000 0.00116931
214000 0.000584654
215000 0.00116931
216000 0.000584654
217000 0.00292327
218000 0.000584654
219000 0.00116931
220000 0.000584654
221000 0.00175396
222000 0.000584654
223000 0.00116931
224000 0.000584654
225000 0.000584654
226000 0.00233861
227000 0.00233861
228000 0.00175396
229000 0.00116931
230000 0.00233861
231000 0.000584654
232000 0.00175396
233000 0.00116931
234000 0.000584654
235000 0.00233861
236000 0.000584654
237000 0.000584654
238000 0.00116931
239000 0.00116931
240000 0.00116931
241000 0.00116931
242000 0.000584654
243000 0.000584654
244000 0.000584654
245000 0.000584654
246000 0.00233861
247000 0.000584654
248000 0.000584654
249000 0.000584654
250000 0.000584654
251000 0.000584654
252000 0.00233861
253000 0.000584654
254000 0.00116931
255000 0.00175396
256000 0.000584654
257000 0.00175396
258000 0.00116931
259000 0.00116931
260000 0.000584654
261000 0.000584654
262000 0.00175396
263000 0.000584654
264000 0.000584654
265000 0.00116931
266000 0.00116931
267000 0.000584654
268000 0.00116931
269000 0.00116931
270000 0.00233861
271000 0.000584654
272000 0.00116931
273000 0.00116931
274000 0.00116931
275000 0.00175396
276000 0.00233861
277000 0.00233861
278000 0.00233861
279000 0.00175396
280000 0.00116931
281000 0.00175396
282000 0.00116931
283000 0.00175396
284000 0.00175396
285000 0.00233861
286000 0.000584654
287000 0.00116931
288000 0.00175396
289000 0.00116931
290000 0.00116931
291000 0.000584654
292000 0.00116931
293000 0.000584654
294000 0.00233861
295000 0.00292327
296000 0.00116931
297000 0.00175396
298000 0.00116931
299000 0.00116931
300000 0.00175396
301000 0.000584654
302000 0.00350792
303000 0.00292327
304000 0.00175396
305000 0.00175396
306000 0.00116931
307000 0.000584654
308000 0.00175396
309000 0.000584654
310000 0.00116931
311000 0.00175396
312000 0.000584654
313000 0.00233861
314000 0.00175396
315000 0.00175396
316000 0.000584654
317000 0.000584654
318000 0.00116931
319000 0.00116931
320000 0.00175396
321000 0.000584654
322000 0.00116931
323000 0.00116931
324000 0.00116931
325000 0.00116931
326000 0.00175396
327000 0.00116931
328000 0.00175396
329000 0.00116931
330000 0.000584654
331000 0.00116931
332000 0.00175396
333000 0.00116931
334000 0.00116931
335000 0.00175396
336000 0.000584654
337000 0.000584654
338000 0.00175396
339000 0.00116931
340000 0.00116931
341000 0.000584654
342000 0.00116931
343000 0.00116931
344000 0.00116931
345000 0.00175396
346000 0.000584654
347000 0.00116931
348000 0.00116931
349000 0.00175396
350000 0.00116931
351000 0.000584654
352000 0.00292327
353000 0.00116931
354000 0.00116931
355000 0.00116931
356000 0.00175396
357000 0.00116931
358000 0.00116931
359000 0.000584654
360000 0.00116931
361000 0.00116931
362000 0.000584654
363000 0.00116931
364000 0.00175396
365000 0.000584654
366000 0.00233861
367000 0.00292327
368000 0.00175396
369000 0.00116931
370000 0.00233861
371000 0.000584654
372000 0.000584654
373000 0.00175396
374000 0.00175396
375000 0.00175396
376000 0.000584654
377000 0.00116931
378000 0.00116931
379000 0.00116931
380000 0.00175396
381000 0.000584654
382000 0.00175396
383000 0.00116931
384000 0.000584654
385000 0.00116931
386000 0.00175396
387000 0.000584654
388000 0.00292327
389000 0.00175396
390000 0.000584654
391000 0.00175396
392000 0.00116931
393000 0.00175396
394000 0.000584654
395000 0.00175396
396000 0.00116931
397000 0.000584654
398000 0.000584654
399000 0.000584654
400000 0.00116931
401000 0.000584654
402000 0.00116931
403000 0.00233861
404000 0.00116931
405000 0.00116931
406000 0.00175396
407000 0.00116931
408000 0.00175396
409000 0.00116931
410000 0.00233861
411000 0.00116931
412000 0.000584654
413000 0.00175396
414000 0.00116931
415000 0.00116931
416000 0.00233861
417000 0.00175396
418000 0.00116931
419000 0.000584654
420000 0.00116931
421000 0.00116931
422000 0.00350792
423000 0.00233861
424000 0.000584654
425000 0.000584654
426000 0.00116931
427000 0.000584654
428000 0.00175396
429000 0.00116931
430000 0.00233861
431000 0.00116931
432000 0.00175396
433000 0.00175396
434000 0.00116931
435000 0.000584654
436000 0.00116931
437000 0.000584654
438000 0.00175396
439000 0.000584654
440000 0.00175396
441000 0.00175396
442000 0.00175396
443000 0.00116931
444000 0.00116931
445000 0.00116931
446000 0.00292327
447000 0.00175396
448000 0.00175396
449000 0.00116931
450000 0.00175396
451000 0.00233861
452000 0.00233861
453000 0.00116931
454000 0.00175396
455000 0.000584654
456000 0.00116931
457000 0.00350792
458000 0.000584654
459000 0.000584654
460000 0.000584654
461000 0.00175396
462000 0.00116931
463000 0.000584654
464000 0.00409258
465000 0.00116931
466000 0.00116931
467000 0.00233861
468000 0.00175396
469000 0.00116931
470000 0.000584654
471000 0.00175396
472000 0.00233861
473000 0.000584654
474000 0.00116931
475000 0.000584654
476000 0.000584654
477000 0.000584654
478000 0.00116931
479000 0.000584654
480000 0.00350792
481000 0.00233861
482000 0.000584654
483000 0.00175396
484000 0.000584654
485000 0.00175396
486000 0.00116931
487000 0.00116931
488000 0.000584654
489000 0.00116931
490000 0.000584654
491000 0.00116931
492000 0.00116931
493000 0.000584654
494000 0.00116931
495000 0.00175396
496000 0.00175396
497000 0.000584654
498000 0.00175396
499000 0.00116931
500000 0.000584654
501000 0.00292327
502000 0.00175396
503000 0.000584654
504000 0.00116931
505000 0.00116931
506000 0.00116931
507000 0.000584654
508000 0.00116931
509000 0.000584654
510000 0.000584654
511000 0.000584654
512000 0.000584654
513000 0.00175396
514000 0.00116931
515000 0.00233861
516000 0.00292327
517000 0.000584654
518000 0.00116931
519000 0.00175396
520000 0.00116931
521000 0.00292327
522000 0.00116931
523000 0.00175396
524000 0.00175396
525000 0.000584654
526000 0.00116931
527000 0.00116931
528000 0.00175396
529000 0.00175396
530000 0.00233861
531000 0.00116931
532000 0.000584654
533000 0.00116931
534000 0.00292327
535000 0.00116931
536000 0.00233861
537000 0.00350792
538000 0.00116931
539000 0.00175396
540000 0.00175396
541000 0.00175396
542000 0.00233861
543000 0.000584654
544000 0.000584654
545000 0.00175396
546000 0.00116931
547000 0.000584654
548000 0.00233861
549000 0.00116931
550000 0.00175396
551000 0.00175396
552000 0.00233861
553000 0.000584654
554000 0.00116931
555000 0.00116931
556000 0.000584654
557000 0.000584654
558000 0.000584654
559000 0.00116931
560000 0.00116931
561000 0.00116931
562000 0.000584654
563000 0.000584654
564000 0.00116931
565000 0.00233861
566000 0.000584654
567000 0.00116931
568000 0.00233861
569000 0.00233861
570000 0.00233861
571000 0.00175396
572000 0.000584654
573000 0.000584654
574000 0.000584654
575000 0.00292327
576000 0.00233861
577000 0.000584654
578000 0.00175396
579000 0.000584654
580000 0.00175396
581000 0.00116931
582000 0.00292327
583000 0.00116931
584000 0.00116931
585000 0.000584654
586000 0.000584654
587000 0.000584654
588000 0.000584654
589000 0.000584654
590000 0.000584654
591000 0.000584654
592000 0.00175396
593000 0.000584654
594000 0.00233861
595000 0.00175396
596000 0.00233861
597000 0.00233861
598000 0.000584654
599000 0.00116931
600000 0.000584654
601000 0.00175396
602000 0.00233861
603000 0.000584654
604000 0.00175396
605000 0.000584654
606000 0.00116931
607000 0.000584654
608000 0.00175396
609000 0.00116931
610000 0.00175396
611000 0.00175396
612000 0.000584654
613000 0.000584654
614000 0.000584654
615000 0.000584654
616000 0.000584654
617000 0.000584654
618000 0.00116931
619000 0.000584654
620000 0.000584654
621000 0.00233861
622000 0.00116931
623000 0.00116931
624000 0.00175396
625000 0.000584654
626000 0.000584654
627000 0.00116931
628000 0.00116931
629000 0.000584654
630000 0.00233861
631000 0.00116931
632000 0.00175396
633000 0.00175396
634000 0.00233861
635000 0.000584654
636000 0.00175396
637000 0.00175396
638000 0.00292327
639000 0.00116931
640000 0.00116931
641000 0.00116931
642000 0.00175396
643000 0.000584654
644000 0.00116931
645000 0.00116931
646000 0.000584654
647000 0.000584654
648000 0.00116931
649000 0.00175396
650000 0.000584654
651000 0.00116931
652000 0.00292327
653000 0.00116931
654000 0.00116931
655000 0.00116931
656000 0.00175396
657000 0.000584654
658000 0.000584654
659000 0.00175396
660000 0.000584654
661000 0.000584654
662000 0.00116931
663000 0.000584654
664000 0.00116931
665000 0.00116931
666000 0.000584654
667000 0.00175396
668000 0.00116931
669000 0.000584654
670000 0.00175396
671000 0.000584654
672000 0.00116931
673000 0.000584654
674000 0.000584654
675000 0.00116931
676000 0.00175396
677000 0.000584654
678000 0.00116931
679000 0.00233861
680000 0.000584654
681000 0.00116931
682000 0.000584654
683000 0.00116931
684000 0.000584654
685000 0.000584654
686000 0.00175396
687000 0.00116931
688000 0.00116931
689000 0.00175396
690000 0.000584654
691000 0.00175396
692000 0.00116931
693000 0.00116931
694000 0.000584654
695000 0.00292327
696000 0.00233861
697000 0.00175396
698000 0.000584654
699000 0.00116931
700000 0.000584654
701000 0.00116931
702000 0.00116931
703000 0.00116931
704000 0.00116931
705000 0.00116931
706000 0.000584654
707000 0.00116931
708000 0.00175396
709000 0.00116931
710000 0.000584654
711000 0.000584654
712000 0.00116931
713000 0.00233861
714000 0.000584654
715000 0.000584654
716000 0.000584654
717000 0.000584654
718000 0.00116931
719000 0.00233861
720000 0.00116931
721000 0.00175396
722000 0.00233861
723000 0.00175396
724000 0.000584654
725000 0.000584654
726000 0.000584654
727000 0.00116931
728000 0.000584654
729000 0.00116931
730000 0.00116931
731000 0.00116931
732000 0.000584654
733000 0.00233861
734000 0.00175396
735000 0.00175396
736000 0.00116931
737000 0.00116931
738000 0.00175396
739000 0.000584654
740000 0.000584654
741000 0.00116931
742000 0.000584654
743000 0.00116931
744000 0.000584654
745000 0.000584654
746000 0.00116931
747000 0.00116931
748000 0.00116931
749000 0.000584654
750000 0.000584654
751000 0.00116931
752000 0.000584654
753000 0.000584654
754000 0.000584654
755000 0.000584654
756000 0.000584654
757000 0.000584654
758000 0.00116931
759000 0.00292327
760000 0.000584654
761000 0.00116931
762000 0.00233861
763000 0.000584654
764000 0.00233861
765000 0.000584654
766000 0.00116931
767000 0.00233861
768000 0.000584654
769000 0.00116931
770000 0.000584654
771000 0.00116931
772000 0.00233861
773000 0.00233861
774000 0.00233861
775000 0.000584654
776000 0.00116931
777000 0.00175396
778000 0.00116931
779000 0.00116931
780000 0.00116931
781000 0.00116931
782000 0.000584654
783000 0.000584654
784000 0.000584654
785000 0.00175396
786000 0.00175396
787000 0.000584654
788000 0.00292327
789000 0.000584654
790000 0.00175396
791000 0.00116931
792000 0.00175396
793000 0.00233861
794000 0.00175396
795000 0.000584654
796000 0.000584654
797000 0.000584654
798000 0.000584654
799000 0.000584654
800000 0.000584654
801000 0.00116931
802000 0.00292327
803000 0.00175396
804000 0.00116931
805000 0.00175396
806000 0.00116931
807000 0.000584654
808000 0.00292327
809000 0.000584654
810000 0.000584654
811000 0.000584654
812000 0.000584654
813000 0.000584654
814000 0.00116931
815000 0.000584654
816000 0.00116931
817000 0.00116931
818000 0.000584654
819000 0.00175396
820000 0.00116931
821000 0.00175396
822000 0.00116931
823000 0.00233861
824000 0.000584654
825000 0.00116931
826000 0.00116931
827000 0.00233861
828000 0.00116931
829000 0.00175396
830000 0.00116931
831000 0.000584654
832000 0.00233861
833000 0.00116931
834000 0.00233861
835000 0.000584654
836000 0.000584654
837000 0.00116931
838000 0.00175396
839000 0.00233861
840000 0.00116931
841000 0.00116931
842000 0.00116931
843000 0.00233861
844000 0.000584654
845000 0.00116931
846000 0.00175396
847000 0.000584654
848000 0.00233861
849000 0.000584654
850000 0.00116931
851000 0.00175396
852000 0.00116931
853000 0.00116931
854000 0.00116931
855000 0.00233861
856000 0.00116931
857000 0.00116931
858000 0.000584654
859000 0.000584654
860000 0.000584654
861000 0.00116931
862000 0.000584654
863000 0.00116931
864000 0.00233861
865000 0.00175396
866000 0.00116931
867000 0.00292327
868000 0.00116931
869000 0.00116931
