# Time-averaged data for fix myat2
# TimeStep v_density
3000 0.0087698
4000 0.00701584
5000 0.00233861
6000 0.00350792
7000 0.00467723
8000 0.00292327
9000 0.00409258
10000 0.00350792
11000 0.00409258
12000 0.00643119
13000 0.00233861
14000 0.00701584
15000 0.00292327
16000 0.00584654
17000 0.00643119
18000 0.00818515
19000 0.00467723
20000 0.00233861
21000 0.00584654
22000 0.00292327
23000 0.00526188
24000 0.00350792
25000 0.00409258
26000 0.00643119
27000 0.00292327
28000 0.00526188
29000 0.00467723
30000 0.00467723
31000 0.00350792
32000 0.00526188
33000 0.00292327
34000 0.00526188
35000 0.00526188
36000 0.00409258
37000 0.00233861
38000 0.00409258
39000 0.00467723
40000 0.0076005
41000 0.00701584
42000 0.00467723
43000 0.00292327
44000 0.00409258
45000 0.00409258
46000 0.00409258
47000 0.00701584
48000 0.00350792
49000 0.00467723
50000 0.00175396
51000 0.00233861
52000 0.00292327
53000 0.00467723
54000 0.00233861
55000 0.00643119
56000 0.00409258
57000 0.00350792
58000 0.00350792
59000 0.00526188
60000 0.00350792
61000 0.00526188
62000 0.00409258
63000 0.00292327
64000 0.00233861
65000 0.00292327
66000 0.00350792
67000 0.00409258
68000 0.00409258
69000 0.00350792
70000 0.00643119
71000 0.00409258
72000 0.00409258
73000 0.00467723
74000 0.00409258
75000 0.00643119
76000 0.00643119
77000 0.00292327
78000 0.00643119
79000 0.00350792
80000 0.00643119
81000 0.00643119
82000 0.00467723
83000 0.00233861
84000 0.00350792
85000 0.00467723
86000 0.00584654
87000 0.00467723
88000 0.00467723
89000 0.00233861
90000 0.00350792
91000 0.00584654
92000 0.00409258
93000 0.00409258
94000 0.00701584
95000 0.00701584
96000 0.00584654
97000 0.00292327
98000 0.00643119
99000 0.00467723
100000 0.00526188
101000 0.00526188
102000 0.00409258
103000 0.00116931
104000 0.00409258
105000 0.00467723
106000 0.0076005
107000 0.0076005
108000 0.00526188
109000 0.00643119
110000 0.00643119
111000 0.00350792
112000 0.00175396
113000 0.00292327
114000 0.00350792
115000 0.00409258
116000 0.00467723
117000 0.00233861
118000 0.00584654
119000 0.00292327
120000 0.00467723
121000 0.00233861
122000 0.00643119
123000 0.00292327
124000 0.00292327
125000 0.00526188
126000 0.00409258
127000 0.00584654
128000 0.00526188
129000 0.0076005
130000 0.00409258
131000 0.00409258
132000 0.00643119
133000 0.00701584
134000 0.00701584
135000 0.0076005
136000 0.00409258
137000 0.00350792
138000 0.00701584
139000 0.00350792
140000 0.00526188
141000 0.00116931
142000 0.00350792
143000 0.00643119
144000 0.00584654
145000 0.00292327
146000 0.00643119
147000 0.00409258
148000 0.00526188
149000 0.00409258
150000 0.00467723
151000 0.00350792
152000 0.00526188
153000 0.00818515
154000 0.00409258
155000 0.00584654
156000 0.00701584
157000 0.00467723
158000 0.00526188
159000 0.00292327
160000 0.00116931
161000 0.00350792
162000 0.00701584
163000 0.00350792
164000 0.00584654
165000 0.00233861
166000 0.00292327
167000 0.0076005
168000 0.00701584
169000 0.00643119
170000 0.00350792
171000 0.00292327
172000 0.00409258
173000 0.00292327
174000 0.00350792
175000 0.00467723
176000 0.00409258
177000 0.00467723
178000 0.00584654
179000 0.00409258
180000 0.0087698
181000 0.00233861
182000 0.00292327
183000 0.00526188
184000 0.00409258
185000 0.00409258
186000 0.00350792
187000 0.00350792
188000 0.00350792
189000 0.00409258
190000 0.00584654
191000 0.00643119
192000 0.00643119
193000 0.00467723
194000 0.00233861
195000 0.00292327
196000 0.00292327
197000 0.00409258
198000 0.00292327
199000 0.00584654
200000 0.00409258
201000 0.00350792
202000 0.00526188
203000 0.00526188
204000 0.00292327
205000 0.00409258
206000 0.00701584
207000 0.00292327
208000 0.00467723
209000 0.00175396
210000 0.00350792
211000 0.00701584
212000 0.00409258
213000 0.00467723
214000 0.00409258
215000 0.00409258
216000 0.00292327
217000 0.00584654
218000 0.0076005
219000 0.00643119
